name,entry,duration,park_id
Chen Singh,2020-04-10 21:15:29,48,151
Esteban Nguyen,2022-06-01 14:26:22,9,123
Xia Nguyen,2021-06-27 04:55:49,21,134
Omar Khan,2021-02-02 03:35:41,2,153
Fatima Chung,2024-08-16 12:13:42,65,143
Carlos Davis,2020-01-09 10:46:53,42,131
Ibrahim Nguyen,2022-12-30 21:22:32,29,153
Binh Vasquez,2022-09-03 06:06:37,4,120
Maria Ramirez,2022-07-18 11:44:25,34,150
Priya Jones,2024-04-28 16:43:32,58,130
Maria Garcia,2021-01-20 02:54:12,53,123
Aisha Hassan,2024-09-21 13:58:43,32,154
Chen Lam,2021-03-04 15:30:00,12,126
Ibrahim Singh,2023-12-07 04:35:58,41,111
Clara Ramirez,2023-10-21 22:28:45,51,108
Linh Ali,2021-01-01 23:30:30,11,159
Nina Zhang,2022-08-14 22:44:09,55,141
Yasmin Ali,2020-10-26 15:57:20,3,138
Karim Ali,2024-02-28 15:57:58,61,115
Elena Escobar,2023-08-18 05:20:23,36,126
Amina Jones,2020-09-11 12:58:29,48,134
Binh Lam,2024-04-25 12:08:19,4,130
Raj Mendez,2022-05-26 16:22:32,58,119
Maria Mendez,2021-02-19 23:30:35,35,126
Usha Ishikawa,2022-02-01 15:53:59,9,101
Fatima Xian,2022-01-14 04:11:23,47,156
Ibrahim Takahashi,2020-06-23 14:00:29,34,157
Chen Bautista,2023-02-18 13:57:49,57,113
Jin Patel,2021-08-29 12:36:16,10,126
Raj Xian,2024-02-16 05:11:27,32,156
Hiroshi Fujimoto,2022-08-16 11:50:20,22,122
Linh Nguyen,2020-02-15 20:44:33,4,133
Binh Vasquez,2020-10-04 07:01:46,50,151
Clara Jones,2024-09-30 03:11:36,9,137
Priya Yu,2021-10-05 01:47:25,39,160
Yasmin Chung,2023-08-31 06:56:58,6,162
Hiroshi Hassan,2024-10-02 22:40:27,37,105
David Ramirez,2024-07-26 01:30:17,64,144
Carlos Vasquez,2021-09-10 04:32:32,30,148
Karim Ishikawa,2023-08-29 07:26:53,25,106
Jin Jones,2020-01-10 02:33:39,20,116
Linh Jones,2024-09-19 07:09:43,2,160
Linh Khan,2023-07-12 01:14:25,16,146
Usha Davis,2022-02-02 06:37:53,70,157
Sofia Khan,2023-05-28 13:49:18,22,123
Darius Ali,2024-03-13 08:15:34,31,104
Aisha Garcia,2022-07-28 08:00:22,45,130
Binh Lam,2022-06-11 08:33:35,47,124
Fatima Vasquez,2020-07-13 20:12:46,24,158
Tariq Xian,2022-06-27 05:38:50,56,139
Maria Ramirez,2022-12-04 06:28:56,57,105
Xia Patel,2024-05-17 05:18:44,36,112
Binh Zhang,2021-12-04 20:09:41,55,133
Aisha Ahmed,2024-04-18 08:41:37,36,111
Priya Wong,2020-02-17 12:50:51,49,139
Karim Singh,2021-10-27 00:14:04,17,115
Carlos Nguyen,2023-08-18 12:38:34,18,148
Esteban Ahmed,2020-12-05 09:53:04,19,124
Karim Xian,2023-05-24 22:53:08,54,137
Vinh Escobar,2021-08-09 21:20:09,59,105
Fatima Xian,2024-10-07 04:44:33,19,136
Karim Escobar,2024-04-06 02:33:05,42,123
Linh Singh,2020-09-15 10:59:58,63,136
Darius Lam,2024-09-30 16:42:33,70,107
Priya Ali,2023-09-15 00:35:50,49,133
Tariq Zhang,2020-05-21 18:31:28,42,128
Ibrahim Vasquez,2022-12-28 06:33:53,66,123
Vinh Ramirez,2022-04-20 07:03:51,35,154
Carlos Jones,2022-05-25 21:05:06,67,152
Raj Singh,2020-09-28 04:22:26,1,123
Karim Vasquez,2022-09-01 05:29:43,4,152
David Mendez,2021-08-12 23:23:06,69,136
Maria Lam,2021-06-17 11:30:02,36,157
Karim Hassan,2023-10-02 20:06:47,18,106
Elena Ahmed,2021-06-17 16:54:23,23,106
Priya Mendez,2020-04-26 00:54:37,24,106
Jin Vasquez,2022-10-28 15:21:53,9,127
Elena Takahashi,2022-07-24 08:12:27,6,151
Vinh Lam,2021-10-31 22:51:27,23,158
Zain Lam,2020-03-03 11:33:23,26,108
Binh Ali,2021-10-14 00:35:12,26,100
Priya Davis,2023-10-11 07:41:06,70,105
Xia Ahmed,2024-07-14 13:11:36,30,139
Carlos Vasquez,2021-03-22 09:41:30,13,146
Linh Bautista,2021-07-24 04:45:17,18,115
Linh Singh,2022-01-04 08:23:38,58,116
Nina Garcia,2020-03-11 23:30:12,19,117
Priya Ishikawa,2023-02-27 09:25:30,6,102
Aisha Ahmed,2023-03-31 15:10:10,49,147
Jin Wong,2020-11-29 12:36:06,48,147
Darius Fujimoto,2024-07-11 14:21:01,34,117
Sofia Xian,2020-06-11 20:36:34,31,133
Clara Patel,2021-12-25 13:35:21,49,128
Binh Fujimoto,2020-02-26 16:41:37,22,151
Nina Takahashi,2021-09-26 03:20:59,23,105
Esteban Ahmed,2024-09-21 00:44:20,42,124
Binh Ishikawa,2022-02-20 00:56:10,36,108
Omar Zhang,2022-03-17 11:47:46,42,134
Nina Xian,2020-01-10 15:34:46,64,158
Elena Fujimoto,2021-07-22 10:16:29,53,155
Yasmin Nguyen,2020-04-30 13:02:03,54,161
Darius Bautista,2024-04-26 18:38:48,6,156
Clara Lam,2022-05-24 13:39:25,3,119
Zain Patel,2023-11-04 14:11:43,49,118
Fatima Ramirez,2024-02-01 23:41:40,60,117
Maria Nguyen,2024-01-22 17:54:18,22,106
Xia Vasquez,2024-01-19 21:17:45,22,144
Yasmin Khan,2024-03-10 09:11:29,1,135
Priya Nguyen,2020-09-12 04:28:19,19,115
Esteban Davis,2021-01-21 23:35:11,40,145
Raj Ramirez,2022-06-26 09:36:18,41,108
Darius Qureshi,2020-05-23 11:05:50,52,152
Clara Khan,2021-10-23 12:23:20,59,157
Raj Patel,2022-11-25 05:45:45,28,147
Binh Nguyen,2022-08-13 11:37:17,21,157
Sofia Lam,2022-08-19 06:57:17,53,125
Usha Ishikawa,2023-12-30 04:01:23,53,142
Elena Wong,2021-12-28 02:04:36,26,111
Elena Ahmed,2023-05-16 21:40:47,59,108
Xia Wong,2024-02-14 13:51:50,7,124
Aisha Patel,2020-12-09 12:38:08,12,154
Karim Yu,2022-09-06 12:05:31,68,149
Omar Khan,2020-04-03 02:11:33,47,152
David Escobar,2022-01-11 07:04:28,42,113
Clara Zhang,2024-01-08 18:23:48,50,104
Zain Yu,2022-08-09 14:14:46,18,129
Clara Davis,2020-08-13 09:55:33,63,126
Sofia Garcia,2020-01-08 00:15:28,13,149
Jin Ali,2024-08-04 19:44:44,46,158
Raj Escobar,2023-11-12 21:28:00,45,138
Omar Mendez,2024-04-13 03:23:19,65,158
David Qureshi,2024-09-18 08:27:34,2,117
Tariq Mendez,2023-12-01 16:06:56,14,104
Yasmin Ali,2022-05-12 13:38:08,58,125
Hiroshi Chung,2022-03-21 14:17:54,18,113
Amina Ramirez,2022-06-02 16:56:06,43,143
Elena Singh,2021-06-29 20:17:54,49,143
Omar Garcia,2022-04-20 10:02:05,30,124
Fatima Jones,2020-05-24 11:11:19,11,143
Tariq Patel,2021-12-04 16:01:28,11,150
Elena Fujimoto,2020-06-06 03:24:48,63,133
Elena Yu,2022-04-27 17:39:09,19,155
Darius Wong,2021-03-30 15:18:24,56,143
Usha Ishikawa,2020-10-14 18:47:35,48,155
Hiroshi Ali,2020-05-10 13:55:28,48,128
Raj Takahashi,2022-04-15 09:33:35,53,125
Hiroshi Wong,2023-03-17 22:21:52,21,111
Carlos Zhang,2021-10-28 22:55:28,4,103
Karim Ahmed,2021-03-25 09:38:29,24,100
Usha Bautista,2024-05-10 04:37:51,33,148
Zain Khan,2020-05-04 01:59:51,21,102
Karim Qureshi,2021-11-01 09:42:54,57,161
Amina Yu,2022-03-21 06:37:38,11,118
Aisha Vasquez,2021-04-10 13:17:28,24,119
Carlos Mendez,2020-02-18 02:53:05,40,141
Karim Fujimoto,2021-10-07 11:10:16,28,136
Amina Ali,2020-05-16 11:37:11,28,160
Karim Hassan,2024-07-16 02:19:48,56,118
Sofia Chung,2022-12-26 00:29:15,34,115
Nina Vasquez,2022-04-08 06:43:55,63,102
Aisha Singh,2020-09-19 01:33:58,25,142
Elena Ishikawa,2024-08-02 23:44:05,64,106
Karim Zhang,2021-01-29 13:15:01,39,125
Fatima Yu,2023-08-24 18:06:03,64,119
Elena Hassan,2020-02-04 23:00:12,36,120
Omar Takahashi,2024-06-07 14:18:08,3,159
Omar Hassan,2022-08-11 04:52:54,13,134
Elena Chung,2023-07-26 23:32:46,3,110
Sofia Ishikawa,2020-06-10 00:15:20,46,111
Priya Escobar,2020-09-23 03:30:59,37,120
Fatima Hassan,2023-01-22 14:05:29,34,140
Tariq Ali,2020-06-20 05:19:22,64,142
Usha Lam,2021-08-12 01:44:04,35,123
Chen Vasquez,2020-01-12 07:57:54,49,109
Clara Davis,2020-07-05 13:49:00,68,131
Esteban Wong,2020-10-25 01:06:16,57,124
Clara Lam,2023-07-09 07:08:21,24,116
Sofia Ali,2022-07-15 03:29:16,44,109
Karim Qureshi,2020-10-18 12:30:56,27,161
Raj Qureshi,2023-12-31 05:13:50,26,151
Fatima Ramirez,2023-12-31 12:33:06,17,143
Carlos Escobar,2022-08-28 05:18:28,65,141
Darius Bautista,2022-10-20 02:19:27,70,156
Jin Fujimoto,2024-08-28 14:26:27,54,146
Zain Vasquez,2023-07-26 10:13:26,55,151
Hiroshi Nguyen,2020-06-22 14:17:43,41,119
Ibrahim Mendez,2021-10-27 18:31:46,52,112
Omar Bautista,2022-01-02 16:39:16,63,107
Binh Ahmed,2023-07-14 17:45:43,41,101
Omar Ahmed,2024-08-05 17:18:46,22,101
Sofia Nguyen,2024-10-07 23:28:11,52,104
Ibrahim Mendez,2020-01-10 21:53:12,52,130
Priya Wong,2024-01-11 07:17:25,25,132
Zain Wong,2022-10-19 14:38:04,10,158
Maria Ahmed,2022-09-25 09:22:42,31,160
Maria Ali,2023-11-12 06:29:59,52,150
Fatima Vasquez,2022-03-30 15:51:59,42,130
Jin Qureshi,2022-06-13 15:47:55,59,138
Maria Bautista,2024-06-06 06:25:53,57,110
Omar Mendez,2023-12-29 22:40:01,44,134
Chen Nguyen,2023-02-02 20:30:12,63,124
Fatima Jones,2024-09-07 23:33:49,34,101
Nina Escobar,2023-08-05 21:12:05,46,138
Esteban Patel,2020-11-05 10:37:40,42,103
Nina Nguyen,2021-02-13 12:59:53,39,125
Ibrahim Garcia,2020-09-23 11:25:28,12,116
Darius Mendez,2022-11-05 03:48:23,39,162
Nina Ahmed,2024-03-17 11:34:17,30,159
Sofia Fujimoto,2022-07-22 17:02:07,52,137
Darius Mendez,2022-06-20 22:36:21,10,162
Darius Ramirez,2022-08-10 18:04:02,37,150
Carlos Qureshi,2023-07-04 08:30:14,41,124
Zain Lam,2024-08-22 07:08:03,20,155
Vinh Nguyen,2024-09-05 05:11:12,47,126
Fatima Mendez,2023-10-10 23:06:28,18,102
Clara Xian,2023-01-30 09:49:12,37,116
Priya Fujimoto,2023-12-23 14:22:03,29,122
Sofia Ramirez,2020-09-19 12:30:33,34,157
Linh Khan,2020-12-07 08:35:42,70,149
Vinh Khan,2023-08-31 02:09:47,58,112
Linh Jones,2020-04-06 21:54:10,16,139
Chen Hassan,2021-07-18 05:06:10,48,126
Xia Nguyen,2021-01-09 18:18:39,23,127
Binh Garcia,2023-10-09 23:55:59,7,161
Zain Ishikawa,2023-09-24 17:38:04,25,143
Tariq Zhang,2021-02-21 13:43:00,61,128
Yasmin Chung,2020-03-29 23:48:52,36,149
Sofia Bautista,2024-04-20 06:20:10,53,162
Linh Nguyen,2023-02-16 07:28:27,61,123
Linh Qureshi,2021-05-28 16:46:53,69,131
Xia Singh,2024-02-21 13:11:52,19,109
Darius Zhang,2022-12-22 01:00:50,52,132
Nina Xian,2023-05-11 09:35:07,64,134
Nina Davis,2023-06-24 08:52:10,69,125
Clara Wong,2022-05-03 19:34:13,68,100
Tariq Mendez,2020-11-03 20:12:58,15,112
Binh Ali,2021-07-25 02:59:46,8,132
Fatima Garcia,2022-07-26 01:19:42,54,137
Ibrahim Ramirez,2022-04-07 19:44:56,32,146
Elena Garcia,2022-12-16 12:59:33,54,139
Vinh Jones,2023-01-22 09:08:25,34,158
Priya Xian,2024-02-16 03:11:50,40,113
Fatima Chung,2023-11-17 08:17:48,36,109
Maria Yu,2021-11-26 02:12:35,6,135
Linh Nguyen,2021-12-25 00:55:11,56,107
Aisha Patel,2024-08-17 09:26:19,59,109
Darius Ishikawa,2023-07-06 07:40:31,70,119
Clara Khan,2021-02-06 20:42:14,65,144
Sofia Ishikawa,2024-08-25 03:54:01,44,139
Yasmin Nguyen,2023-01-16 11:24:56,6,113
Elena Ahmed,2021-08-16 10:01:27,12,105
David Takahashi,2024-06-10 14:17:58,30,110
Amina Davis,2023-11-19 10:53:36,3,127
Omar Ahmed,2024-07-07 21:29:24,55,139
Jin Ahmed,2023-07-14 05:58:59,37,113
Elena Yu,2024-07-10 20:07:42,53,160
Hiroshi Ali,2022-09-21 18:04:46,18,137
Raj Khan,2024-03-31 20:14:49,18,131
Fatima Ali,2020-04-30 16:01:39,50,162
Priya Takahashi,2024-02-16 17:41:42,13,117
Carlos Takahashi,2020-04-04 05:12:29,60,148
Darius Ishikawa,2024-10-13 11:22:34,12,131
Vinh Xian,2022-07-19 18:47:30,2,112
Amina Bautista,2022-06-26 02:02:07,65,111
Binh Bautista,2024-05-15 20:43:48,34,160
Zain Xian,2020-07-06 08:27:17,3,115
Sofia Zhang,2024-08-07 07:02:45,16,157
Ibrahim Lam,2022-02-09 00:16:02,15,131
Darius Patel,2023-11-03 11:23:33,19,148
Amina Ahmed,2021-07-04 05:20:43,59,143
Jin Ali,2024-10-22 23:51:52,24,160
Omar Ramirez,2024-06-24 18:18:28,1,158
Aisha Mendez,2021-06-06 08:47:48,22,145
Omar Ramirez,2021-08-23 10:32:57,37,157
Ibrahim Chung,2024-01-11 05:08:59,19,111
Tariq Bautista,2021-01-23 02:21:21,45,138
Karim Jones,2021-01-21 02:46:12,43,112
Hiroshi Singh,2022-10-31 14:48:45,20,123
Amina Lam,2021-05-31 05:26:02,47,136
Binh Garcia,2022-11-23 21:25:12,45,148
Clara Qureshi,2021-02-28 04:39:06,45,159
Karim Wong,2020-10-08 08:55:42,44,150
Clara Yu,2022-02-02 13:56:44,13,135
Jin Ishikawa,2023-07-24 20:36:17,53,147
Amina Escobar,2023-09-24 14:40:52,67,107
Vinh Singh,2022-12-18 12:51:08,36,156
Amina Lam,2024-10-14 06:32:29,60,131
Vinh Chung,2021-01-06 20:01:36,21,150
Xia Fujimoto,2021-11-26 06:32:24,24,145
Elena Lam,2021-05-11 16:43:50,6,139
Esteban Patel,2020-07-15 18:50:30,16,125
Fatima Patel,2024-06-06 07:19:51,12,141
Yasmin Khan,2021-10-29 07:25:04,49,127
Yasmin Bautista,2024-06-13 18:22:54,26,129
Linh Ali,2023-05-29 16:58:09,71,146
Ibrahim Vasquez,2022-06-03 01:16:48,45,124
Carlos Qureshi,2022-09-06 21:49:22,59,140
Karim Ramirez,2022-11-18 05:18:43,71,140
Yasmin Garcia,2022-02-10 23:29:42,5,105
Zain Zhang,2023-07-14 10:28:40,62,129
Tariq Wong,2020-01-13 17:55:33,58,103
Sofia Jones,2021-12-25 11:16:55,44,162
Zain Escobar,2022-10-04 15:25:34,50,140
Carlos Khan,2024-03-06 22:54:42,50,140
Elena Ishikawa,2022-09-10 14:24:24,43,100
Sofia Wong,2021-04-19 13:17:49,14,137
Priya Patel,2024-10-15 17:01:15,14,147
Usha Chung,2022-07-06 11:28:11,54,137
Omar Fujimoto,2024-03-29 09:41:32,16,140
Vinh Hassan,2024-09-29 14:23:39,67,126
Hiroshi Fujimoto,2022-09-08 06:19:33,66,107
Clara Yu,2020-04-17 17:34:33,56,107
David Xian,2021-08-29 17:54:01,35,155
Esteban Ramirez,2022-04-14 00:16:33,41,133
Clara Hassan,2023-07-25 22:05:52,57,139
Linh Zhang,2023-01-12 03:34:15,53,110
Linh Lam,2024-04-25 09:31:26,46,148
Aisha Fujimoto,2020-11-01 11:39:29,35,120
Carlos Escobar,2023-04-25 21:47:25,35,127
Tariq Davis,2020-05-08 05:36:57,42,144
Sofia Takahashi,2021-03-07 00:31:42,65,129
Elena Bautista,2023-01-27 07:44:36,35,129
Darius Bautista,2023-10-16 15:16:52,18,117
Vinh Hassan,2021-05-28 04:33:04,38,124
Esteban Garcia,2022-12-15 14:09:28,42,113
Ibrahim Xian,2023-05-08 08:13:20,34,117
David Garcia,2023-02-25 19:09:31,5,123
Karim Patel,2022-11-17 07:39:03,35,131
Usha Chung,2024-10-07 17:51:56,54,107
Priya Zhang,2024-07-16 22:13:36,34,158
Maria Lam,2023-05-14 21:44:25,35,100
Jin Patel,2022-07-11 02:20:37,58,101
Tariq Yu,2023-08-06 00:01:50,28,108
Priya Davis,2022-08-23 23:28:00,62,147
Maria Mendez,2021-03-23 13:04:48,26,152
Fatima Nguyen,2023-08-16 08:10:43,68,158
Zain Yu,2024-02-02 19:14:30,67,151
Fatima Takahashi,2020-09-04 01:34:03,48,160
Binh Ramirez,2020-08-11 08:16:39,3,149
Binh Qureshi,2024-06-12 02:40:07,6,132
Xia Garcia,2023-01-17 06:44:33,25,137
Jin Fujimoto,2023-12-12 01:23:09,64,145
Ibrahim Escobar,2024-01-04 05:17:36,16,140
Amina Davis,2021-11-07 15:36:40,2,157
Maria Yu,2022-08-09 14:33:13,47,153
Raj Zhang,2022-04-03 04:11:23,7,151
Fatima Nguyen,2020-07-16 08:50:58,35,128
Carlos Wong,2024-01-23 08:40:34,44,106
David Chung,2021-05-04 19:10:06,11,138
Tariq Mendez,2020-12-17 01:33:28,65,113
Zain Ali,2023-07-30 01:28:57,46,120
Amina Nguyen,2023-06-17 16:18:40,18,101
Elena Qureshi,2024-01-08 18:41:58,21,138
Priya Ali,2023-02-24 10:31:03,21,132
Tariq Nguyen,2020-04-01 20:55:11,15,157
Priya Fujimoto,2024-08-02 09:55:07,24,120
Priya Ramirez,2021-05-28 12:48:57,47,129
Sofia Ishikawa,2024-10-17 03:11:31,23,115
Xia Nguyen,2024-09-27 00:58:16,3,117
Omar Vasquez,2022-11-29 09:02:28,22,127
Vinh Mendez,2023-07-04 12:56:19,37,145
Xia Fujimoto,2023-02-21 10:46:58,59,111
Elena Ali,2023-08-17 13:27:23,15,115
Linh Jones,2021-04-23 13:03:31,10,158
Darius Ahmed,2024-03-12 07:09:22,23,142
Nina Singh,2021-08-03 00:47:42,34,155
Elena Jones,2020-06-15 03:48:12,25,126
David Xian,2021-12-30 07:35:02,62,133
Raj Lam,2022-03-18 04:06:40,50,113
Fatima Khan,2024-08-12 15:41:28,41,145
Amina Wong,2024-01-08 12:48:16,15,134
Binh Patel,2022-01-12 01:18:05,64,125
David Jones,2020-09-30 06:50:28,8,142
Jin Bautista,2022-08-04 15:50:30,33,162
Darius Yu,2022-06-28 05:48:50,11,112
Chen Jones,2024-04-19 00:41:34,44,137
Fatima Ramirez,2021-10-17 18:06:30,22,159
Xia Vasquez,2023-02-17 17:17:51,15,153
Jin Mendez,2020-09-13 04:58:05,70,160
Sofia Singh,2022-05-13 00:03:19,35,125
Usha Wong,2022-09-08 21:16:29,31,146
Clara Davis,2021-11-26 17:41:30,19,150
Darius Davis,2024-02-04 03:43:04,55,106
Priya Singh,2021-07-19 15:56:17,55,134
Zain Ahmed,2024-02-15 18:16:16,27,154
Nina Patel,2023-01-13 08:51:31,69,109
Elena Nguyen,2020-05-29 02:08:38,53,160
Zain Khan,2020-12-19 21:54:58,19,126
Tariq Zhang,2023-03-03 17:58:51,11,128
Aisha Ali,2023-01-01 11:30:32,9,125
Priya Hassan,2022-06-09 07:03:16,54,128
Nina Xian,2023-03-21 06:54:26,3,103
Usha Davis,2023-01-05 20:33:04,48,122
Elena Escobar,2024-01-03 03:58:27,4,120
Fatima Qureshi,2022-01-17 07:26:05,62,143
Chen Lam,2020-07-18 09:13:57,52,139
Omar Escobar,2020-01-18 21:15:54,33,161
Sofia Ali,2021-03-27 00:48:43,34,120
Darius Davis,2023-11-01 09:50:14,61,100
Linh Wong,2021-05-14 14:19:20,33,146
David Jones,2023-03-27 04:32:03,53,159
Amina Escobar,2021-04-01 16:17:23,35,160
Linh Mendez,2020-07-10 13:42:28,23,157
Ibrahim Ramirez,2022-08-11 00:46:16,38,150
Vinh Fujimoto,2021-01-07 21:20:50,68,137
Tariq Xian,2020-10-20 23:52:44,44,118
Carlos Nguyen,2022-02-14 21:57:51,7,101
Chen Khan,2022-05-28 07:46:28,18,100
Clara Singh,2023-09-14 05:07:13,28,137
Linh Xian,2020-06-09 04:08:41,64,113
Esteban Wong,2021-08-14 10:12:13,26,118
Linh Khan,2023-07-23 16:13:54,25,137
Priya Davis,2021-08-29 06:30:10,13,132
Jin Ishikawa,2022-01-20 00:38:38,22,110
Amina Fujimoto,2022-08-14 00:58:14,14,153
Darius Ahmed,2020-12-25 12:35:07,70,123
Xia Fujimoto,2022-01-04 09:24:51,28,135
Xia Ishikawa,2022-07-24 06:16:25,45,112
Aisha Nguyen,2024-10-23 10:04:24,61,149
Esteban Vasquez,2022-11-04 15:05:42,48,139
Omar Yu,2021-08-16 20:15:41,57,105
Usha Vasquez,2021-03-12 23:22:39,71,130
Zain Xian,2020-09-30 15:13:33,29,162
Jin Qureshi,2024-05-04 20:46:28,13,144
Raj Bautista,2024-10-05 05:02:36,22,151
Binh Chung,2021-09-14 16:37:15,58,116
Xia Escobar,2024-10-01 16:26:50,55,154
Raj Singh,2021-09-07 10:08:28,9,132
Clara Hassan,2024-01-05 07:40:30,17,140
Raj Fujimoto,2022-02-04 19:04:20,41,137
David Jones,2022-04-27 22:53:09,35,102
Zain Ishikawa,2023-07-07 16:05:03,20,145
Jin Xian,2021-02-05 15:04:55,16,123
Darius Yu,2020-09-21 23:23:02,62,133
Chen Jones,2020-08-30 14:22:48,20,122
Carlos Ahmed,2024-09-23 14:08:54,8,134
Binh Davis,2021-08-09 10:55:52,7,157
Fatima Qureshi,2020-05-19 21:24:09,65,138
Vinh Ahmed,2023-01-04 19:01:22,41,105
Jin Davis,2020-09-26 02:36:09,26,118
Maria Hassan,2023-01-01 02:44:39,36,124
Maria Escobar,2021-12-29 12:44:04,53,145
Tariq Xian,2020-06-14 21:11:03,67,141
Chen Jones,2020-10-20 12:05:08,12,154
Omar Yu,2021-08-29 22:28:55,28,145
Aisha Escobar,2024-05-02 12:19:54,38,120
Esteban Lam,2021-02-04 15:41:39,43,104
Priya Xian,2022-02-20 18:12:55,34,131
Usha Bautista,2021-03-30 04:34:28,56,103
Zain Ahmed,2023-05-06 04:09:02,57,135
Yasmin Fujimoto,2022-02-21 02:16:54,71,148
Binh Ahmed,2020-05-18 12:01:04,30,106
Sofia Mendez,2022-12-01 10:26:07,68,136
Carlos Lam,2020-07-23 09:21:23,24,155
Ibrahim Ramirez,2021-09-19 09:16:16,40,120
Maria Lam,2020-12-29 02:26:46,26,157
Aisha Hassan,2023-04-15 03:54:45,39,127
Darius Qureshi,2023-12-07 20:41:48,60,149
Xia Fujimoto,2024-05-23 02:35:00,37,142
Nina Davis,2023-10-03 15:49:50,43,101
Aisha Wong,2021-09-01 08:31:59,4,115
Xia Fujimoto,2023-07-04 13:26:51,19,139
Zain Singh,2021-12-18 03:25:13,64,143
David Davis,2020-04-09 11:32:24,71,152
Xia Nguyen,2023-07-26 10:34:39,44,140
Vinh Singh,2023-07-22 07:29:43,34,154
Karim Fujimoto,2021-08-13 02:43:16,31,122
Karim Takahashi,2022-11-03 05:14:09,62,108
Zain Ahmed,2020-10-30 16:27:17,1,151
Usha Davis,2020-06-05 01:19:18,71,146
Priya Jones,2022-12-26 07:17:38,26,158
Chen Xian,2020-03-10 14:29:17,53,118
Aisha Davis,2023-05-12 17:29:46,69,119
Usha Ahmed,2022-07-14 22:38:47,55,156
Priya Ali,2021-12-03 18:12:07,70,156
Maria Nguyen,2024-01-12 10:29:07,64,141
Aisha Jones,2023-04-16 03:02:28,5,134
Vinh Mendez,2021-01-05 16:29:44,23,106
Hiroshi Zhang,2021-10-14 02:51:12,66,153
Zain Singh,2024-02-05 05:17:09,42,161
Usha Ramirez,2022-08-25 14:21:51,48,122
Hiroshi Ramirez,2023-04-16 22:42:20,43,135
David Mendez,2022-07-16 03:53:11,4,155
Elena Khan,2021-10-12 09:26:59,3,159
Xia Garcia,2021-09-19 09:57:29,26,103
Chen Escobar,2023-05-16 17:52:33,30,116
Priya Zhang,2024-10-15 10:52:30,55,147
Carlos Vasquez,2021-04-06 17:53:11,15,101
Chen Patel,2020-11-15 03:53:13,53,132
Darius Ahmed,2021-11-13 12:40:51,3,151
Clara Ishikawa,2021-10-06 16:52:28,48,106
Jin Vasquez,2020-01-07 15:29:52,38,132
Aisha Takahashi,2021-07-23 11:45:47,41,160
Zain Xian,2022-01-18 08:25:59,36,109
Karim Garcia,2020-08-21 20:32:47,9,130
Omar Jones,2024-01-18 23:10:14,60,105
Fatima Hassan,2024-10-03 13:16:51,56,129
Usha Zhang,2024-06-08 13:02:41,60,124
Omar Takahashi,2024-02-18 16:44:49,60,126
Binh Xian,2023-12-06 09:10:34,62,155
Vinh Ahmed,2021-05-22 19:07:57,14,103
Fatima Ahmed,2020-05-18 05:12:32,62,102
Esteban Jones,2023-01-02 05:30:08,40,122
Linh Ishikawa,2020-09-12 08:49:07,54,103
Xia Escobar,2024-02-10 10:22:32,59,147
Omar Escobar,2021-09-25 04:51:32,3,149
Karim Lam,2021-02-17 20:16:21,47,161
Ibrahim Bautista,2021-06-26 11:12:11,15,103
Amina Ali,2024-03-03 06:37:06,25,120
Amina Xian,2020-05-18 12:46:52,44,129
Tariq Ahmed,2021-06-15 06:43:57,60,128
Vinh Fujimoto,2022-05-14 07:09:29,3,151
Tariq Davis,2022-06-02 21:32:15,34,110
Sofia Nguyen,2024-06-24 08:07:49,44,134
Tariq Ramirez,2023-08-26 05:00:13,29,111
Aisha Yu,2022-07-15 08:47:21,30,127
Hiroshi Vasquez,2023-07-05 00:03:46,34,160
Raj Wong,2020-04-14 10:26:30,1,137
Priya Ishikawa,2021-07-25 11:03:10,68,158
Usha Khan,2021-01-04 04:40:30,62,146
Binh Ali,2021-03-22 02:09:40,57,133
David Fujimoto,2023-12-03 23:48:04,42,137
Amina Mendez,2023-09-10 14:11:50,28,158
Jin Xian,2023-01-13 23:11:33,63,108
Sofia Takahashi,2021-01-23 10:20:34,25,119
Yasmin Hassan,2024-05-12 02:15:29,38,124
Xia Mendez,2021-09-26 20:52:56,11,113
Maria Jones,2023-10-21 06:02:05,22,147
Sofia Ramirez,2020-02-22 16:06:44,69,107
Elena Patel,2022-02-12 06:00:34,49,108
Priya Zhang,2020-09-26 09:15:41,9,144
David Zhang,2024-02-07 10:15:12,57,110
Maria Fujimoto,2021-07-08 04:22:55,33,106
Raj Ramirez,2022-02-13 17:14:33,69,158
Raj Singh,2021-05-04 10:23:55,2,126
Priya Garcia,2023-08-18 23:35:32,32,131
Priya Zhang,2021-06-21 17:12:33,57,145
Fatima Jones,2024-08-02 15:56:46,13,125
Priya Ramirez,2024-04-19 23:29:25,3,153
Karim Hassan,2021-06-17 14:10:40,50,123
Vinh Wong,2022-01-05 18:30:57,20,116
Tariq Hassan,2021-02-21 02:26:34,21,144
Linh Wong,2020-09-03 21:18:30,63,160
Hiroshi Nguyen,2023-11-26 11:33:54,15,158
Jin Mendez,2024-03-11 16:31:37,42,115
Amina Yu,2022-10-31 00:05:45,40,150
David Yu,2021-02-24 09:43:48,56,162
Jin Nguyen,2023-02-22 08:55:13,62,118
Yasmin Hassan,2023-06-06 14:44:12,38,138
Omar Ishikawa,2022-05-25 06:31:18,38,135
